utc	depth	1.21	1.60	1.89	2.23	2.63	3.11	3.67	4.33	5.11	6.03	7.11	8.39	9.90	11.70	13.80	16.30	19.20	22.70	26.70	31.60	37.20	43.90	51.90	61.20	72.20	85.20	101.00	119.00	140.00	165.00	195.00	230.00	273.00	324.00	396.00	459.00
09.03.2021 07:04:32	36.07	0.00	0.00	0.00	0.00	0.02	0.04	0.02	0.02	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.15	0.54	1.09	1.00	0.34
09.03.2021 07:04:33	36.31	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.01	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.33	2.35	3.58	2.65
09.03.2021 07:04:34	36.54	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	1.12	1.85	0.86
09.03.2021 07:04:35	36.79	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.43	0.61	0.06
09.03.2021 07:04:36	36.98	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.49	1.69	0.82
09.03.2021 07:04:37	37.22	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.34	0.53	0.16
09.03.2021 07:04:38	37.46	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.03	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.34	0.68	0.33	0.18	0.22	0.18
09.03.2021 07:04:39	37.72	0.00	0.00	0.00	0.01	0.02	0.04	0.03	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.40	0.29	0.01
09.03.2021 07:04:40	37.96	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	1.30	2.30
09.03.2021 07:04:41	38.21	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.64	1.46	0.53
09.03.2021 07:04:42	38.45	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.17	1.05	2.58	2.18
09.03.2021 07:04:43	38.69	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.49	1.73	1.45
09.03.2021 07:04:44	38.93	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.74	0.79	0.20
09.03.2021 07:04:45	39.16	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.39	0.36	0.02
09.03.2021 07:04:46	39.39	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.94	0.19
09.03.2021 07:04:47	39.62	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.53	0.89	0.22
09.03.2021 07:04:48	39.86	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.93	0.09
09.03.2021 07:04:49	40.08	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.43	1.48	0.16
09.03.2021 07:04:50	40.34	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.35	0.65	0.03
09.03.2021 07:04:51	40.58	0.00	0.00	0.00	0.00	0.02	0.04	0.03	0.02	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	1.12	3.70	3.69
09.03.2021 07:04:52	40.79	0.00	0.00	0.00	0.00	0.01	0.05	0.03	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	1.91	10.63	3.18
