profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
bop_he570_035c	HDR20210314-121251	2021-03-14 12:19:05	uvp6_sn000125hf_2021_fjord_experiment_he570	397.5	22.05	0.0	0.0	0.0	0.0	0.0	961.7687074829931	425.8503401360544	146.48526077097506	30.294784580498867	2.3582766439909295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08200017494564964	0.19026532680175656	0.42864802891760634	0.6931867644213829	0.33795379212323556	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035c	HDR20210314-121251	2021-03-14 12:19:05	uvp6_sn000125hf_2021_fjord_experiment_he570	402.5	23.31	0.0	0.0	0.0	0.0	0.0	1003.0459030459031	457.52895752895756	150.45045045045046	29.343629343629345	2.8314028314028317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08551945898045928	0.20482356367977578	0.45164770970153467	0.6546183912151744	0.3643158561504129	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035c	HDR20210314-121251	2021-03-14 12:19:05	uvp6_sn000125hf_2021_fjord_experiment_he570	407.5	47.25	0.0	0.0	0.0	0.0	0.0	1194.8783068783068	602.3703703703703	197.26984126984127	30.243386243386244	1.82010582010582	0.021164021164021163	0.0	0.021164021164021163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10187504484233323	0.2718789333301504	0.5668986679895404	0.6268988271996743	0.2278077836417382	0.02799929670024073	0.0	1.3318706937010936	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	2.5	109.62	0.0	0.0	0.0	0.0	0.0	890.6130268199233	280.05838350665937	43.304141580003645	3.721948549534756	0.7754059478197409	0.41050903119868637	0.08210180623973727	1.1129355956942164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07593345826278057	0.1168189005437032	0.10291523126639496	0.0834321081483671	0.1589788819554514	0.7232000596794511	1.110738842370341	149.32518241809117	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	7.5	54.81	0.0	0.0	0.0	0.0	0.0	668.856048166393	190.33023170954203	28.662652800583835	1.8244845831052727	0.0729793833242109	0.1277139208173691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05702651015402258	0.07977499106016905	0.06732498825606915	0.03431744786725258	0.010987199774140963	0.21198195570516304	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	12.5	44.73	0.0	0.0	0.0	0.0	0.0	628.3702213279679	208.11535881958417	35.77017661524704	2.9510395707578807	0.0	0.0670690811535882	0.0223563603845294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05357469803148184	0.08860683724835361	0.08597105075266621	0.06192029508692332	0.0	0.0795820340962094	0.10506996552821672	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	17.5	40.95	0.0	0.0	0.0	0.0	0.0	639.2185592185592	227.3260073260073	42.44200244200244	2.7350427350427347	0.19536019536019536	0.04884004884004884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05449962478151725	0.09836958474925446	0.10288540743709637	0.047236076946427924	0.03681215312469653	0.1568758657782186	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	22.5	40.95	0.0	0.0	0.0	0.0	0.0	650.6471306471306	262.8083028083028	60.65934065934066	1.9780219780219779	0.09768009768009768	0.07326007326007325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05547402210722593	0.11635653031094126	0.14521320360977147	0.03671215312617201	0.009559719928611536	0.19870563698016272	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	27.5	39.69	0.0	0.0	0.0	0.0	0.0	685.1599899218947	263.1897203325775	61.098513479465865	2.6958931720836485	0.07558578987150416	0.025195263290501386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058416580412966275	0.11526822799415826	0.1490930155703416	0.04241746185653402	0.009651521799409962	0.015105925170953239	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	32.5	40.95	0.0	0.0	0.0	0.0	0.0	693.968253968254	277.5091575091575	70.06105006105005	3.687423687423687	0.07326007326007325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059167570944420746	0.12185969871750002	0.17496840285189652	0.06796648870066996	0.012963963806068301	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	37.5	41.58	0.0	0.0	0.0	0.0	0.0	692.2558922558923	282.85233285233284	74.93987493987494	4.377104377104377	0.12025012025012026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05902157538551828	0.12526850900186617	0.18888928173244257	0.07574441154538772	0.03145191723648531	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	42.5	43.47	0.0	0.0	0.0	0.0	0.0	675.4083275822406	265.8155049459397	72.50977685760294	4.899930986887509	0.06901311249137336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05758515596378114	0.11768813089491972	0.1921034297209052	0.08925672853903034	0.006530862450503469	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	47.5	45.36	0.0	0.0	0.0	0.0	0.0	911.7063492063493	410.09700176366846	92.32804232804233	4.872134038800706	0.11022927689594357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07773186999359942	0.18084169218458962	0.23137637584195953	0.08754679644568673	0.011505189942909307	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	52.5	45.36	0.0	0.0	0.0	0.0	0.0	1152.2045855379188	580.9964726631393	137.7204585537919	7.275132275132275	0.22045855379188714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0982366933465235	0.26076080214042285	0.34228150663956114	0.12432030107027953	0.034827336668329406	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	57.5	42.84	0.0	0.0	0.0	0.0	0.0	1010.7843137254902	497.33893557422965	119.04761904761904	9.360410830999065	0.18674136321195142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08617923406420896	0.2222789070772379	0.3037556815732206	0.18387656122986581	0.022063166515239895	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	62.5	1603.98	0.0	0.0	0.0	0.0	0.0	929.5957555580493	397.59972069477175	98.04673374979738	10.248257459569322	0.30736044090325315	0.006234491701891545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07925711659301549	0.1753574978699866	0.2549856018269365	0.21246711659802192	0.03731139473960867	0.008024305946080251	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	67.5	43.47	0.0	0.0	0.0	0.0	0.0	1009.54681389464	427.2601794340925	93.97285484242006	7.453416149068323	0.23004370830457788	0.04600874166091558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08607372511820625	0.18551450172347486	0.23585431173059415	0.13862983156613073	0.03647760598241584	0.07850333701260269	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	72.5	28.98	0.0	0.0	0.0	0.0	0.0	1011.7667356797791	451.5527950310559	98.06763285024155	8.21256038647343	0.03450655624568668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08626299513014443	0.19826946344071375	0.2533332581319903	0.1604112593621036	0.003063215726941579	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	77.5	25.83	0.0	0.0	0.0	0.0	0.0	1067.131242740999	479.75222609368956	109.02051877661634	9.175377468060395	0.34843205574912894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09098336004686217	0.2095170582195502	0.27602533013241676	0.17307668679821184	0.05217141331993492	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	82.5	23.94	0.0	0.0	0.0	0.0	0.0	1015.4135338345864	471.4285714285714	127.23475355054302	9.35672514619883	0.29239766081871343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08657392028747073	0.2118701506572281	0.3413416857292226	0.18519766132674792	0.04507377247131905	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	87.5	22.68	0.0	0.0	0.0	0.0	0.0	934.5238095238095	433.4215167548501	121.25220458553792	8.950617283950617	0.22045855379188714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07967728132096916	0.193229994468816	0.3244403471057259	0.1613431154836824	0.05445018439912465	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	92.5	21.42	0.0	0.0	0.0	0.0	0.0	1096.9654528478056	469.000933706816	129.31839402427636	9.757236227824462	0.23342670401493928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09352701781934866	0.20596462457457876	0.34519260199076574	0.17638209126484847	0.026893020864447507	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	97.5	21.42	0.0	0.0	0.0	0.0	0.0	1086.9281045751634	509.7572362278244	139.49579831932772	11.484593837535012	0.37348272642390284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09267123585436761	0.22378465463303504	0.3738799516109992	0.18902681056865367	0.05567963842485479	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	102.5	19.53	0.0	0.0	0.0	0.0	0.0	1028.8274449564772	511.31592421915	148.23348694316437	12.442396313364055	0.35842293906810035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08771758721086136	0.2306129566580774	0.40171669551450456	0.21550515819221408	0.04306993945149694	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	107.5	22.05	0.0	0.0	0.0	0.0	0.0	839.5918367346939	446.031746031746	157.59637188208617	13.015873015873016	0.31746031746031744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07158340353509746	0.2034948798376976	0.4352883656515355	0.2108252804905249	0.07524598526908868	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	112.5	20.79	0.0	0.0	0.0	0.0	0.0	713.1313131313132	341.5103415103415	135.54593554593555	12.6984126984127	0.28860028860028863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06080140888449791	0.15891204280208635	0.39094549991927546	0.21160637645429686	0.029879977503264536	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	117.5	21.42	0.0	0.0	0.0	0.0	0.0	715.359477124183	378.43137254901956	161.1577964519141	14.239028944911297	0.18674136321195142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06099138162513851	0.17970972837224874	0.4591385298641581	0.24559119783105907	0.017556059389487986	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	122.5	22.05	0.0	0.0	0.0	0.0	0.0	657.9591836734694	334.05895691609976	157.59637188208617	17.551020408163264	0.27210884353741494	0.045351473922902494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056097446037227564	0.1572095421184319	0.46059257802594994	0.29700205973410604	0.06620494936598285	0.025923230921144524	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	127.5	22.05	0.0	0.0	0.0	0.0	0.0	585.124716553288	267.8458049886621	153.51473922902494	19.274376417233558	0.27210884353741494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049887596413862006	0.12756886448166288	0.4737405858028646	0.3271836151874957	0.021244734525677333	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	132.5	22.05	0.0	0.0	0.0	0.0	0.0	544.8526077097506	224.48979591836735	140.72562358276645	20.90702947845805	0.31746031746031744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04645400583755528	0.10592371084173136	0.45657807168855313	0.3459304012299549	0.03871960225881202	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	137.5	22.05	0.0	0.0	0.0	0.0	0.0	517.5056689342404	191.65532879818593	116.68934240362812	22.312925170068027	0.4535147392290249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04412241223675239	0.0889484034577824	0.3869317296375624	0.41608360645902315	0.05546739818584753	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	142.5	22.05	0.0	0.0	0.0	0.0	0.0	507.6643990929705	169.75056689342404	89.43310657596372	22.58503401360544	0.9523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04328334787294771	0.07778703141095206	0.2927982090900812	0.43376713335802886	0.12024525926196909	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	147.5	22.05	0.0	0.0	0.0	0.0	0.0	503.17460317460313	171.70068027210883	83.80952380952381	21.360544217687075	0.6802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04290054892356216	0.07899553000023338	0.27419448506980526	0.41472423985552437	0.07546717708409216	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	152.5	21.42	0.0	0.0	0.0	0.0	0.0	535.1540616246498	168.25396825396825	78.71148459383753	19.84126984126984	0.6069094304388422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04562711006780414	0.07468345644110119	0.24745557837742854	0.40122087103607407	0.06313567270305243	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	157.5	22.68	0.0	0.0	0.0	0.0	0.0	571.7372134038801	187.83068783068782	80.11463844797179	19.223985890652557	0.8818342151675486	0.08818342151675485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04874618102802581	0.08433955617697345	0.24885540025646535	0.4079375836368103	0.0839333239922676	0.05040725839659904	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	162.5	20.79	0.0	0.0	0.0	0.0	0.0	564.3578643578644	191.4862914862915	79.12457912457913	20.105820105820108	0.8177008177008177	0.0481000481000481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04811701945513382	0.08585955360789917	0.2587278897801656	0.40635525614908174	0.07940234671456277	0.045324362057476086	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	167.5	22.05	0.0	0.0	0.0	0.0	0.0	561.4965986394558	183.31065759637187	83.31065759637188	20.77097505668934	0.9523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04787306860951989	0.08213526916297438	0.26591621355602196	0.4254862317481759	0.09456924152155483	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	172.5	22.68	0.0	0.0	0.0	0.0	0.0	557.8042328042328	190.56437389770724	77.24867724867725	20.37037037037037	1.1022927689594357	0.04409171075837742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04755825836242419	0.08602136623988817	0.24495834964812238	0.4169014699880699	0.13787832253756968	0.038592407016340674	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	177.5	22.05	0.0	0.0	0.0	0.0	0.0	544.4897959183673	179.45578231292515	73.46938775510203	18.140589569160998	0.7709750566893424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04642307258912008	0.08007859669020245	0.22502564961789606	0.37174486048974753	0.07880464573667993	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	182.5	22.68	0.0	0.0	0.0	0.0	0.0	558.9506172839506	176.85185185185185	67.50440917107584	17.857142857142858	1.2786596119929454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047655998834910396	0.07920492072548803	0.2165560278533952	0.38509100200180674	0.14319796796602702	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	187.5	22.05	0.0	0.0	0.0	0.0	0.0	560.4988662131519	176.281179138322	66.03174603174602	16.87074829931973	1.1791383219954648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0477880021763231	0.07861284626443843	0.20650380449663247	0.36899873881328904	0.1575752723595438	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	192.5	21.42	0.0	0.0	0.0	0.0	0.0	544.6778711484593	174.6498599439776	62.184873949579824	18.020541549953315	0.9337068160597571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04643910783922803	0.07661156190859846	0.19020898163585542	0.388124019394036	0.13375088221508422	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	197.5	22.68	0.0	0.0	0.0	0.0	0.0	565.9611992945327	173.54497354497354	60.00881834215168	18.1657848324515	1.5432098765432098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04825371941665298	0.07654518329320999	0.18232662913225556	0.43152017020834843	0.1655947588898123	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	202.5	25.2	0.0	0.0	0.0	0.0	0.0	579.4444444444445	189.32539682539684	59.84126984126984	15.317460317460318	1.9444444444444444	0.03968253968253968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049403297743048476	0.08372524432798215	0.17954149960160068	0.3639021241189073	0.23087904809801257	0.06115962012296083	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	207.5	35.91	0.0	0.0	0.0	0.0	0.0	595.9064327485381	193.45586187691453	58.952937900306324	15.622389306599834	1.9214703425229742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050806843013742144	0.08423143830176723	0.17681816583934465	0.3562555148746569	0.24272510088716034	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	212.5	45.99	0.0	0.0	0.0	0.0	0.0	618.4387910415307	194.8684496629702	59.165035877364645	14.938030006523157	1.609045444661883	0.04348771472059143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052727946609219783	0.08484229490886003	0.1757107436517677	0.3535799886909684	0.20286363105239835	0.038910487086705185	0.0	0.0	0.0	0.0																																					
bop_he570_035d	HDR20210314-123309	2021-03-14 12:38:31	uvp6_sn000125hf_2021_fjord_experiment_he570	217.5	1562.4	0.0	0.0	0.0	0.0	0.0	651.8413978494623	209.9705581157194	59.90399385560676	14.845750128008191	1.5072964669738862	0.018561187916026626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05557584504943762	0.09116365911004473	0.17541640626860117	0.35009957789029755	0.18458253127440197	0.01771775089805317	0.0	0.0	0.0	0.0																																					
bop_he570_036a	HDR20210315-074441	2021-03-15 07:56:02	uvp6_sn000125hf_2021_fjord_experiment_he570	2.5	168.84	0.0	0.0	0.0	0.0	0.0	926.0601753139066	297.0030798389007	54.69675432361999	7.510068704098555	1.1904761904761905	0.3079838900734423	0.4560530679933665	0.17768301350390903	0.005922767116796968	0.0	0.0	0.0	0.0	0.0	0.0	0.07895567384872741	0.12502207379748986	0.13970020049165285	0.17960246790546153	0.20014482662754818	0.5429255019403005	9.166795196713373	11.24799823696643	3.1512327388438686	0.0																																					
bop_he570_036a	HDR20210315-074441	2021-03-15 07:56:02	uvp6_sn000125hf_2021_fjord_experiment_he570	7.5	98.91	0.0	0.0	0.0	0.0	0.0	730.9372156505915	230.70468102315238	33.495096552421394	2.416338085127894	0.12132241431604489	0.12132241431604489	0.02022040238600748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06231953596670164	0.09633273156904784	0.0769681299796453	0.04989657086387812	0.014532455664888345	0.24406841938576207	0.11264320297789132	0.0	0.0	0.0																																					
bop_he570_036a	HDR20210315-074441	2021-03-15 07:56:02	uvp6_sn000125hf_2021_fjord_experiment_he570	12.5	92.61	0.0	0.0	0.0	0.0	0.0	685.7466796242306	238.06284418529316	38.22481373501782	2.062412266493899	0.05398984990821726	0.07558578987150416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05846660143970176	0.102179355605196	0.0885902909221725	0.043159087668853124	0.010468161629950401	0.1465395020297671	0.0	0.0	0.0	0.0																																					
bop_he570_036a	HDR20210315-074441	2021-03-15 07:56:02	uvp6_sn000125hf_2021_fjord_experiment_he570	17.5	94.5	0.0	0.0	0.0	0.0	0.0	689.8412698412699	254.010582010582	44.35978835978836	1.873015873015873	0.031746031746031744	0.07407407407407407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05881570524347039	0.11033053409985398	0.10139845174157663	0.03341696525402604	0.003327997432294044	0.13904000555672158	0.0	0.0	0.0	0.0																																					
bop_he570_036a	HDR20210315-074441	2021-03-15 07:56:02	uvp6_sn000125hf_2021_fjord_experiment_he570	22.5	92.61	0.0	0.0	0.0	0.0	0.0	695.4000647878199	272.7567217363136	55.587949465500486	2.181189936291977	0.032393909944930355	0.05398984990821726	0.010797969981643452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0592896467998525	0.11969920708678247	0.13128493448312145	0.04236082277507337	0.004948423873662066	0.11845129513716462	0.06567506442967759	0.0	0.0	0.0																																					
bop_he570_036a	HDR20210315-074441	2021-03-15 07:56:02	uvp6_sn000125hf_2021_fjord_experiment_he570	27.5	88.2	0.0	0.0	0.0	0.0	0.0	697.7891156462584	267.3015873015873	61.70068027210884	2.9705215419501134	0.07936507936507936	0.07936507936507936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0594933367170039	0.11816764429727436	0.1507306510252849	0.05530290685945963	0.01563338991386844	0.1414710130815572	0.0	0.0	0.0	0.0																																					
